Ride_ID;Driver_ID;Customer_ID;Driver_Name;Pickup_Location;Dropoff_Location;Ride_Start_Time;Ride_End_Time;Ride_Fare;Day_of_Week;Hour_of_Day;Peak_Hours;Driver_Rating;Past_Cancellations;Weather_Condition;Traffic_Condition;Cancellation_Reason;Cancellation_Status
167c0578-1cc2-4b9d-ac25-c30e60dfb146;4159;5159;John Smith;Jessicashire;East Annton;2025-01-01 03:47:43;2025-01-01 03:47:43;70,79;Wednesday;3;0;4,7;1;Rainy;Low;Traffic conditions;Completed
04b998f7-0a93-45f7-b80c-808e47cb5718;4160;5160;James White;South Jeff;Guzmanmouth;2025-01-01 04:57:37;2025-01-01 04:57:37;30,47;Wednesday;4;0;3,9;4;Foggy;Low;Driver requested offline trip;Completed
042fda09-88a2-4fc7-9b6f-c1924962c391;4161;5161;Emily Johnson;Port Kendraberg;West Amber;2025-01-01 11:03:14;2025-01-01 11:03:14;70,44;Wednesday;11;0;4,2;1;Rainy;Medium;Driver requested offline trip;Completed
2d917d4b-145b-418a-87c0-dccb2e58cd63;4162;5162;Sarah Davis;Lake Tracyshire;New Theresaberg;2025-01-01 09:59:30;2025-01-01 09:59:30;22,96;Wednesday;9;1;3,5;5;Foggy;High;Driver requested offline trip;Completed
ba01bb15-f25d-4cfc-b04a-b2b73530dc7f;4163;5163;John Smith;Joneston;Teresaside;2025-01-01 08:10:51;2025-01-01 08:10:51;90,5;Wednesday;8;1;4,0;1;Clear;High;Driver requested offline trip;Completed
da5289f2-2c68-419d-9b1a-ede47b7b5112;4164;5164;Daniel Anderson;West Herbertfurt;South Robert;2025-01-01 13:07:10;2025-01-01 13:07:10;48,33;Wednesday;13;0;4,3;5;Stormy;Medium;Customer no-show;Completed
19d66a33-fc25-49f8-a7ad-530fd1a61686;4165;5165;Jessica Martinez;Mooreside;Port Aprilberg;2025-01-01 06:45:47;2025-01-01 07:14:56;42,8;Wednesday;6;0;3,6;2;Foggy;Low;;Completed
35b58bc7-0858-40b6-a2ab-b8727ca995e2;4166;5166;Emily Johnson;Cartermouth;Danielleton;2025-01-01 08:05:19;2025-01-01 11:27:58;30,8;Wednesday;8;1;4,2;1;Stormy;High;;Completed
877dd19f-3548-4a2a-9e3d-60e0327eb782;4167;5167;Laura Thomas;Fernandezport;South Mark;2025-01-01 08:41:06;2025-01-01 08:41:06;38,29;Wednesday;8;1;4,9;0;Clear;High;Traffic conditions;Completed
1bf1cca9-5790-433f-b2cc-af08df66c290;4168;5168;James White;Lake Alicemouth;Chelseaville;2025-01-01 08:14:55;2025-01-01 08:14:55;63,74;Wednesday;8;1;3,7;5;Foggy;High;Other;Cancelled
bed7f43a-2c26-43d0-a662-4eef64a6b2ce;4169;5169;John Smith;Nicholasfort;Jaclynberg;2025-01-01 12:53:39;2025-01-01 12:53:39;32,46;Wednesday;12;0;4,6;5;Foggy;Medium;;Completed
d964d436-0ac3-4aee-a16e-f6cd81d3e564;4170;5170;Sarah Davis;Christinaville;Ryanview;2025-01-01 01:09:32;2025-01-01 01:55:14;87,87;Wednesday;1;0;4,1;3;Rainy;Low;Driver requested offline trip;Completed
1151c058-2cb7-4a1e-ba55-ad74f9c6a4ba;4171;5171;Emily Johnson;Stephenview;South Katherine;2025-01-01 01:54:51;2025-01-01 09:41:20;68,66;Wednesday;1;0;4,5;2;Foggy;Low;;Completed
d865961f-6abe-45a0-99aa-c46339cff271;4172;5172;Laura Thomas;Lake Anna;East Sydneyview;2025-01-01 04:21:49;2025-01-01 08:20:50;32,92;Wednesday;4;0;3,9;1;Clear;Low;;Completed
8b82188e-37f1-451b-8ecf-18e0891d4664;4173;5173;James White;Port Bobbyland;Alisonville;2025-01-01 09:19:41;2025-01-01 09:19:41;93,06;Wednesday;9;1;3,7;0;Stormy;High;Traffic conditions;Completed
148c7557-20a6-4d6c-b9d4-155c56a1af96;4174;5174;James White;Espinozaburgh;Goodwinville;2025-01-01 03:23:01;2025-01-01 12:51:11;57,09;Wednesday;3;0;3,7;3;Foggy;Low;Customer no-show;Cancelled
bce92023-a4ec-4591-923a-20ba712db55a;4175;5175;Emily Johnson;Erinhaven;Port Christopherburgh;2025-01-01 04:39:50;2025-01-01 05:34:18;22,09;Wednesday;4;0;3,6;2;Clear;Low;Driver requested offline trip;Completed
e23d84bb-741a-4c56-be1a-25e57ee7a9fe;4176;5176;Sophia Harris;East Angelaport;Reynoldsborough;2025-01-01 10:27:56;2025-01-01 10:27:56;78,05;Wednesday;10;1;3,8;5;Clear;Medium;Customer no-show;Completed
88b6a09c-6223-461f-bd6e-ec35d11fef45;4177;5177;Michael Brown;Jonesmouth;Jimmyview;2025-01-01 10:58:57;2025-01-01 10:58:57;51,48;Wednesday;10;1;4,5;0;Foggy;Medium;Driver requested offline trip;Completed
5bbfd568-bd6c-4e23-a7ac-a7952a842ad4;4178;5178;James White;Donaldhaven;Erikside;2025-01-01 04:21:11;2025-01-01 04:21:11;25,65;Wednesday;4;0;4,8;1;Rainy;Low;Traffic conditions;Completed
79e1e643-ce52-48e7-879f-ce2f3a05892e;4179;5179;Daniel Anderson;New Michealside;West Feliciaport;2025-01-01 03:24:19;2025-01-01 10:14:20;31,68;Wednesday;3;0;4,7;4;Foggy;Low;Driver requested offline trip;Completed
93632e5b-e918-4aa1-a080-db984a96c5b6;4180;5180;Sophia Harris;Pollardshire;Edwardside;2025-01-01 02:58:40;2025-01-01 03:58:57;61,71;Wednesday;2;0;4,5;4;Foggy;Low;Traffic conditions;Completed
9e9b12f4-93c6-4024-bb56-6222648b6e1f;4181;5181;Daniel Anderson;Port Heidiview;South Michaelmouth;2025-01-01 06:20:03;2025-01-01 06:20:03;68,1;Wednesday;6;0;3,7;2;Rainy;Low;Driver requested offline trip;Completed
2c0711a7-49fa-4df3-b600-b08ace95482e;4182;5182;Laura Thomas;Youngside;North Cynthia;2025-01-01 11:47:58;2025-01-01 11:47:58;72,34;Wednesday;11;0;3,9;0;Clear;Medium;Traffic conditions;Completed
38dbdf98-bc24-495b-9c7c-72ff24b84818;4183;5183;Sophia Harris;Rogerchester;Brookeland;2025-01-01 12:53:17;2025-01-01 12:58:17;89,64;Wednesday;12;0;4,0;3;Foggy;Medium;Driver requested offline trip;Completed
bfb78fd6-9005-4430-b559-f6179d2c8eaa;4184;5184;Sophia Harris;South Erictown;East Kristentown;2025-01-01 09:22:03;2025-01-01 09:22:03;99,33;Wednesday;9;1;3,9;0;Rainy;High;Other;Cancelled
033b3c06-30fd-4bc3-8c9d-2d6036cbc1c6;4185;5185;Michael Brown;North Loriville;New Justin;2025-01-01 05:24:05;2025-01-01 05:24:05;54,63;Wednesday;5;0;4,3;5;Stormy;Low;Customer no-show;Completed
04058ebb-de9d-4d84-bbb3-89d16e20abf1;4186;5186;James White;West Maria;North Stacyburgh;2025-01-01 09:48:53;2025-01-01 09:48:53;62,02;Wednesday;9;1;4,3;4;Stormy;High;Driver requested offline trip;Cancelled
849d57b2-7aa3-4d3f-b6a2-7892599a6267;4187;5187;David Wilson;Port Hannahburgh;East Tylerville;2025-01-01 11:17:34;2025-01-01 12:55:01;75,44;Wednesday;11;0;4,0;2;Rainy;Medium;Other;Cancelled
bc47e1ad-111c-4b1e-aba9-cff568735d2b;4188;5188;Sarah Davis;Port Brian;Port Christopherside;2025-01-01 05:09:49;2025-01-01 06:14:07;10,3;Wednesday;5;0;4,0;1;Clear;Low;Driver requested offline trip;Completed
d95239d2-9672-44ae-92d7-e8f181baf2f1;4189;5189;Laura Thomas;West Michaelbury;Alexanderside;2025-01-01 10:32:48;2025-01-01 10:32:48;72,9;Wednesday;10;1;4,7;0;Rainy;Medium;Traffic conditions;Completed
ea98b1a3-89a2-40cd-b7ab-7ede01bc2de6;4190;5190;David Wilson;South Stacey;Port Denise;2025-01-01 12:42:00;2025-01-01 12:42:00;52,3;Wednesday;12;0;4,7;4;Clear;Medium;Driver requested offline trip;Cancelled
dfd77ce5-9513-4fe2-b7eb-e2b29ff29217;4191;5191;Sophia Harris;Hillview;Andreabury;2025-01-01 02:04:31;2025-01-01 12:02:41;73,74;Wednesday;2;0;4,0;3;Stormy;Low;Traffic conditions;Completed
b283890a-386a-4d08-aa70-37a298116950;4192;5192;James White;Watkinsview;New Brandon;2025-01-01 13:04:43;2025-01-01 13:04:43;90,64;Wednesday;13;0;4,9;2;Foggy;Medium;Traffic conditions;Completed
60566da0-dd58-4bc7-a287-215e18d138b0;4193;5193;Jessica Martinez;Troyberg;Brianside;2025-01-01 00:39:43;2025-01-01 10:44:26;63,91;Wednesday;0;0;4,9;1;Rainy;Low;;Cancelled
7aa495f7-4ddc-4abc-9170-9566a1ed01ea;4194;5194;John Smith;Kevinland;West Deborahmouth;2025-01-01 05:39:20;2025-01-01 11:41:15;11,52;Wednesday;5;0;4,0;0;Stormy;Low;Driver requested offline trip;Completed
f3eea6bc-a0a7-499d-8ff2-b37c75a66263;4195;5195;Jessica Martinez;Hernandezshire;Port Andrew;2025-01-01 02:25:56;2025-01-01 07:18:08;84,62;Wednesday;2;0;4,0;3;Foggy;Low;Customer no-show;Completed
c12f6cd5-1cb3-496a-ab77-63622599974f;4196;5196;John Smith;West Tara;Princeport;2025-01-01 03:02:50;2025-01-01 09:26:14;40,42;Wednesday;3;0;4,3;1;Stormy;Low;Customer no-show;Completed
f4b286a1-d749-4f10-851a-1278d88bd1b1;4197;5197;David Wilson;Elizabethfort;Carriehaven;2025-01-01 00:17:50;2025-01-01 09:56:47;58,18;Wednesday;0;0;4,9;5;Rainy;Low;Driver requested offline trip;Completed
bac7dc5c-1fe2-4265-8d35-58724591b9f8;4198;5198;Daniel Anderson;North Christie;Evansview;2025-01-01 09:29:30;2025-01-01 12:26:04;26,07;Wednesday;9;1;4,8;4;Rainy;High;Driver requested offline trip;Completed
d85ec4fb-ee11-4322-b4d1-bc06b024f50e;4199;5199;Jessica Martinez;East Brandon;West Whitneyville;2025-01-01 02:35:44;2025-01-01 08:10:11;79,05;Wednesday;2;0;3,7;5;Foggy;Low;Traffic conditions;Completed
b42783f5-0ae3-43e3-a475-334102ebba35;4200;5200;Michael Brown;New Martintown;East Alexandertown;2025-01-01 10:27:38;2025-01-01 10:27:38;48,73;Wednesday;10;1;4,1;4;Rainy;Medium;;Completed
5db4621a-ea79-4d85-aa94-765a6424ab26;4201;5201;Daniel Anderson;South Mark;Waltonmouth;2025-01-01 04:42:53;2025-01-01 08:13:51;75,68;Wednesday;4;0;4,3;3;Stormy;Low;Customer no-show;Completed
ee59f2f7-870c-4da5-93fa-86b0c862260f;4202;5202;David Wilson;North Samuelhaven;New Heather;2025-01-01 05:39:32;2025-01-01 08:33:42;92,08;Wednesday;5;0;4,3;5;Foggy;Low;Customer no-show;Completed
84eee35b-58c5-4466-9967-88d3428e986c;4203;5203;Sarah Davis;Josephberg;Bellmouth;2025-01-01 03:37:33;2025-01-01 03:37:33;21,9;Wednesday;3;0;3,8;4;Foggy;Low;Traffic conditions;Completed
e2b15bce-2864-4f41-910e-859da2a1a4ea;4204;5204;Emily Johnson;Port Jacobborough;Andrewbury;2025-01-01 03:22:40;2025-01-01 06:12:15;22,39;Wednesday;3;0;4,8;2;Stormy;Low;Traffic conditions;Completed
02e83765-6ae3-4623-8d10-887f2fc8ab27;4205;5205;Daniel Anderson;Christopherberg;West Wanda;2025-01-01 01:09:05;2025-01-01 10:06:42;89,56;Wednesday;1;0;4,5;3;Clear;Low;Traffic conditions;Cancelled
cd864b33-2395-4ca4-80ea-ae2a3915d9fd;4206;5206;Emily Johnson;Clarkton;Port Jessica;2025-01-01 00:59:40;2025-01-01 09:47:03;96,64;Wednesday;0;0;4,8;4;Foggy;Low;Traffic conditions;Completed
6b6dec6a-9a64-4c19-9bce-386b9c8edbde;4207;5207;Sophia Harris;New Jessica;North Jonathanton;2025-01-01 07:05:43;2025-01-01 10:40:44;30,64;Wednesday;7;1;4,8;0;Clear;High;Customer no-show;Completed
c2aadec6-0bca-445a-ad99-2405c64188fe;4208;5208;James White;East Tiffanyland;West Tanya;2025-01-01 06:07:48;2025-01-01 06:07:48;18,67;Wednesday;6;0;4,6;4;Stormy;Low;Driver requested offline trip;Cancelled
99be79fa-0a37-41a8-b805-215aa221b125;4209;5209;Sophia Harris;North Janettown;North Brittneyville;2025-01-01 10:58:26;2025-01-01 10:58:26;32,87;Wednesday;10;1;4,2;5;Stormy;Medium;Other;Completed
9ea5dccf-91b6-49bb-bf27-6968829c1463;4210;5210;Sarah Davis;New Nicholas;Jeffreyhaven;2025-01-01 06:10:42;2025-01-01 10:01:21;34,62;Wednesday;6;0;4,4;2;Foggy;Low;;Completed
4a537f9a-fe27-4d38-aebe-cafefdde0eef;4211;5211;James White;Brooksburgh;New Monica;2025-01-01 11:59:35;2025-01-01 11:59:35;68,29;Wednesday;11;0;3,7;1;Rainy;Medium;Traffic conditions;Completed
078a1bae-7207-4862-a5d6-29aeb9bca372;4212;5212;Jessica Martinez;North Perry;Gilmoreshire;2025-01-01 06:26:44;2025-01-01 10:22:08;34,53;Wednesday;6;0;4,5;1;Foggy;Low;;Completed
c3a46b20-1faf-4e44-ba48-046634e40b23;4213;5213;David Wilson;South Saraburgh;Curtishaven;2025-01-01 02:42:15;2025-01-01 02:42:15;23,78;Wednesday;2;0;3,8;4;Rainy;Low;Driver requested offline trip;Completed
5cd6a0f7-da63-4763-8b84-3361f9e4d0ec;4214;5214;Sarah Davis;Pinedatown;West Benjamin;2025-01-01 11:58:53;2025-01-01 11:58:53;53,5;Wednesday;11;0;4,5;1;Clear;Medium;Customer no-show;Completed
e46a1216-aacf-4d62-b404-d801cf3bb09b;4215;5215;James White;West Jennifer;Markburgh;2025-01-01 06:25:09;2025-01-01 06:25:25;94,55;Wednesday;6;0;3,8;4;Rainy;Low;Traffic conditions;Cancelled
0cf11925-6c9c-4a34-adac-4000ac347720;4216;5216;Laura Thomas;Port Miamouth;North Jesseton;2025-01-01 02:20:26;2025-01-01 10:27:12;80,02;Wednesday;2;0;3,7;2;Foggy;Low;Traffic conditions;Completed
282cf8b1-5595-4fbb-8c77-da6536beda91;4217;5217;Daniel Anderson;South Robert;Michaelshire;2025-01-01 12:24:03;2025-01-01 12:24:03;21,48;Wednesday;12;0;3,7;1;Rainy;Medium;Other;Completed
83a4f6dc-d364-44e4-8293-88f4979a55d4;4218;5218;Daniel Anderson;Moorefort;Sotochester;2025-01-01 12:40:10;2025-01-01 12:40:10;54,58;Wednesday;12;0;3,5;5;Stormy;Medium;Customer no-show;Completed
05647c96-c509-4f94-8547-bb4d13388930;4219;5219;Jessica Martinez;Mirandafurt;North Dwayne;2025-01-01 08:12:30;2025-01-01 08:12:30;25,7;Wednesday;8;1;4,6;5;Clear;High;Traffic conditions;Completed
19a00bc3-000f-4a3e-bb97-334c20fea5d2;4220;5220;Michael Brown;Ashleyshire;Julieview;2025-01-01 06:34:47;2025-01-01 12:53:14;98,55;Wednesday;6;0;4,6;0;Stormy;Low;Traffic conditions;Completed
a436668d-2b4e-4916-877f-1fc0fce90724;4221;5221;Sophia Harris;Wrightton;North Karenfort;2025-01-01 13:05:19;2025-01-01 13:05:19;53,39;Wednesday;13;0;4,3;4;Stormy;Medium;Driver requested offline trip;Completed
cdc4dae4-2d7a-4c8d-8ae2-98ac4a5edca3;4222;5222;Laura Thomas;New Jeffreyport;East Christianbury;2025-01-01 10:15:45;2025-01-01 10:15:45;66,03;Wednesday;10;1;3,7;1;Stormy;Medium;;Completed
add5414b-7a72-45cd-a67f-f0979299769e;4223;5223;Laura Thomas;Hernandezport;North Jeanneburgh;2025-01-01 10:05:40;2025-01-01 10:05:40;47,86;Wednesday;10;1;3,6;5;Stormy;Medium;Other;Completed
b5a5db36-7fa1-4844-b079-fd919da018de;4224;5224;Michael Brown;Michellemouth;Brownmouth;2025-01-01 11:42:29;2025-01-01 12:38:25;54,31;Wednesday;11;0;3,5;2;Rainy;Medium;Traffic conditions;Completed
bd10b54a-efdc-4223-bcdd-be2fb92cf0d7;4225;5225;Michael Brown;Reevesfurt;Barrettburgh;2025-01-01 02:01:45;2025-01-01 05:21:30;28,83;Wednesday;2;0;3,7;2;Stormy;Low;;Cancelled
174c71e3-4510-4d2d-8dfb-71c49d188b7b;4226;5226;James White;Jenniferchester;Port Seth;2025-01-01 06:58:02;2025-01-01 12:53:46;44,09;Wednesday;6;0;4,8;0;Rainy;Low;Driver requested offline trip;Completed
b935bb18-eb57-4cc2-9843-b9c3d6a79510;4227;5227;Michael Brown;Kimberlytown;West Briana;2025-01-01 07:12:00;2025-01-01 07:33:33;22,58;Wednesday;7;1;3,9;2;Stormy;High;;Completed
a5c84572-85b1-46d2-a8c5-df14b6731ef2;4228;5228;David Wilson;Elizabethburgh;Jameston;2025-01-01 09:10:42;2025-01-01 09:10:42;54,62;Wednesday;9;1;4,0;2;Foggy;High;Driver requested offline trip;Completed
8bf85b86-0c91-4932-9cdd-b366eac7413e;4229;5229;Sophia Harris;East Josephhaven;East Stephanieburgh;2025-01-01 06:41:19;2025-01-01 06:41:19;10,53;Wednesday;6;0;3,7;1;Stormy;Low;Driver requested offline trip;Completed
69438ff1-6044-42f9-a37b-4b6ac3b0bbdf;4230;5230;Sarah Davis;Margarettown;Hopkinschester;2025-01-01 01:05:25;2025-01-01 06:56:58;59,44;Wednesday;1;0;3,8;4;Foggy;Low;;Completed
e4a342a6-beef-4c87-a451-967ac32a2195;4231;5231;David Wilson;Williamsborough;Lindsaystad;2025-01-01 02:46:31;2025-01-01 06:24:40;40,78;Wednesday;2;0;4,3;3;Rainy;Low;Traffic conditions;Completed
bc1f2bca-8ef1-4c73-abd4-5f9d2c5c9cb1;4232;5232;Sophia Harris;Wrightmouth;Stevensonstad;2025-01-01 09:06:25;2025-01-01 09:06:25;69,6;Wednesday;9;1;4,4;2;Clear;High;Other;Cancelled
be261527-3ceb-402f-860f-e1686964a54c;4233;5233;John Smith;Youngland;New Chaseton;2025-01-01 05:00:37;2025-01-01 09:18:13;80,78;Wednesday;5;0;3,9;2;Rainy;Low;Traffic conditions;Completed
9d4e0523-74a6-4096-81af-ce35d0458d72;4234;5234;James White;North Richardville;East Melanieville;2025-01-01 02:21:51;2025-01-01 05:01:05;5,1;Wednesday;2;0;3,6;3;Clear;Low;Traffic conditions;Completed
50d40836-b912-47d3-b8c4-a38d62b845d1;4235;5235;Sarah Davis;North Sandra;Clarkview;2025-01-01 08:48:33;2025-01-01 13:01:03;11,7;Wednesday;8;1;4,1;2;Clear;High;Traffic conditions;Completed
c8f0d228-82e9-41a2-a371-e68a789137f4;4236;5236;Daniel Anderson;North Miguel;North Dawn;2025-01-01 02:15:09;2025-01-01 04:57:43;86,91;Wednesday;2;0;3,9;1;Stormy;Low;;Completed
75ccccce-e9e9-4697-9cbb-3dcd926ebfa2;4237;5237;David Wilson;West Lanceton;North Daniel;2025-01-01 07:41:30;2025-01-01 11:05:26;66,9;Wednesday;7;1;3,8;1;Clear;High;Traffic conditions;Completed
f1e5364a-9248-4c1a-be64-520408af35fa;4238;5238;James White;Tonyahaven;Pierceburgh;2025-01-01 04:16:06;2025-01-01 05:15:01;26,5;Wednesday;4;0;4,9;3;Rainy;Low;Driver requested offline trip;Completed
fdc2f3e4-28bd-4118-9371-e50b27508668;4239;5239;Laura Thomas;West Mary;West Jennifer;2025-01-01 11:29:05;2025-01-01 11:29:05;62,84;Wednesday;11;0;4,4;5;Stormy;Medium;Traffic conditions;Completed
b3524378-7eed-4f6f-a9d0-c9ac298807b8;4240;5240;Laura Thomas;East Williammouth;Daltonport;2025-01-01 07:29:44;2025-01-01 07:29:44;76,54;Wednesday;7;1;4,3;2;Clear;High;Customer no-show;Completed
66f59e37-b133-4ab2-aacf-001015da9db3;4241;5241;Laura Thomas;Lake Jordan;East Adamside;2025-01-01 00:01:30;2025-01-01 11:41:26;75,85;Wednesday;0;0;4,1;5;Rainy;Low;;Completed
881df585-72c5-43ad-a623-6e39ca15781d;4242;5242;David Wilson;Lake John;Port Rachel;2025-01-01 09:13:10;2025-01-01 09:13:10;46,32;Wednesday;9;1;4,1;2;Clear;High;Traffic conditions;Cancelled
aa350335-b8da-4841-9704-a99a07bd8620;4243;5243;John Smith;New Kristi;South Audrey;2025-01-01 08:01:09;2025-01-01 08:01:09;31,71;Wednesday;8;1;4,3;4;Clear;High;Driver requested offline trip;Completed
8e75be53-0980-4094-9ab9-c384a32efe4c;4244;5244;Emily Johnson;East Monica;New Robert;2025-01-01 00:18:05;2025-01-01 11:47:22;94,6;Wednesday;0;0;4,5;2;Stormy;Low;Driver requested offline trip;Cancelled
b48a9f77-5815-41ae-904a-e2dbcb84409d;4245;5245;Sarah Davis;West Isaiahfurt;West Nicholas;2025-01-01 10:34:18;2025-01-01 10:34:18;57,8;Wednesday;10;1;4,6;1;Stormy;Medium;Driver requested offline trip;Cancelled
a630e05b-bc85-47fa-b3d9-3054d1441bbf;4246;5246;Daniel Anderson;Garciachester;Lewisside;2025-01-01 04:14:27;2025-01-01 10:46:04;71,46;Wednesday;4;0;3,8;0;Rainy;Low;Customer no-show;Completed
dbee1b8a-4c0c-462d-8cf1-9c1e427d1976;4247;5247;Laura Thomas;Fieldsville;Yorkburgh;2025-01-01 07:21:04;2025-01-01 07:21:04;5,4;Wednesday;7;1;4,3;0;Stormy;High;Customer no-show;Completed
0ec8dc8b-78b4-46b4-9511-6b59d93a31da;4248;5248;Emily Johnson;North Ashleytown;Caseychester;2025-01-01 12:53:14;2025-01-01 12:53:14;97,32;Wednesday;12;0;4,1;0;Stormy;Medium;Customer no-show;Completed
ffe164da-01dd-49e3-b7e4-25c5473e27e0;4249;5249;Jessica Martinez;Fowlermouth;Port Sandytown;2025-01-01 00:47:46;2025-01-01 05:26:00;16,47;Wednesday;0;0;4,8;0;Foggy;Low;Driver requested offline trip;Completed
cd97ae15-9f95-480e-a630-e40ac5d532a2;4250;5250;Jessica Martinez;Patriciamouth;Port Alyssa;2025-01-01 02:39:29;2025-01-01 07:07:01;90,5;Wednesday;2;0;4,4;5;Foggy;Low;Customer no-show;Completed
dfece8de-b253-45fd-990c-b421d65ec8e0;4251;5251;John Smith;Jenniferport;Port Jim;2025-01-01 06:35:53;2025-01-01 10:13:33;78,61;Wednesday;6;0;4,3;5;Rainy;Low;Traffic conditions;Completed
ba24f072-93ab-43ce-9673-5edd1c638541;4252;5252;Emily Johnson;Christopherbury;South Jacquelinemouth;2025-01-01 07:26:11;2025-01-01 09:03:09;80,1;Wednesday;7;1;3,7;2;Stormy;High;Other;Completed
18e19afd-daf3-4e88-820c-8c57c08bf6c6;4253;5253;David Wilson;Muellerfurt;New Alicia;2025-01-01 02:08:14;2025-01-01 02:08:14;73,25;Wednesday;2;0;4,4;5;Rainy;Low;Customer no-show;Completed
bb30e83a-a32f-4e13-8f50-c6e82b01ffc5;4254;5254;Daniel Anderson;Chaneyville;North Nicolemouth;2025-01-01 05:41:09;2025-01-01 10:17:59;64,83;Wednesday;5;0;3,7;2;Foggy;Low;Customer no-show;Completed
8f7e0471-91ca-429d-b948-5f0c53f998de;4255;5255;David Wilson;South Daniel;Carpenterville;2025-01-01 02:53:49;2025-01-01 06:35:30;33,66;Wednesday;2;0;4,0;4;Foggy;Low;;Completed
528b309a-b078-439a-8cf2-9ee9bea86e6f;4256;5256;James White;Marthaborough;Lake Kelly;2025-01-01 06:23:13;2025-01-01 10:06:25;34,54;Wednesday;6;0;3,7;2;Foggy;Low;Driver requested offline trip;Cancelled
ed814fe6-a838-440b-889a-3a5b9af3d73f;4257;5257;Laura Thomas;Goldenview;Ashleyville;2025-01-01 02:37:53;2025-01-01 10:36:55;29,71;Wednesday;2;0;4,5;0;Rainy;Low;;Completed
f8fa23a3-8566-44ff-bf97-443394088f98;4258;5258;Michael Brown;Port Arthur;Tannerport;2025-01-01 12:09:09;2025-01-01 12:09:09;87,38;Wednesday;12;0;3,8;3;Stormy;Medium;Driver requested offline trip;Completed
89657218-497a-4b22-b01e-6f29cd4baa23;4259;5259;Emily Johnson;Chadfurt;Nicholsview;2025-01-01 05:42:46;2025-01-01 08:26:57;60,89;Wednesday;5;0;4,1;3;Clear;Low;;Completed
73c752ae-59b2-42ff-a9b9-822dddea2f1c;4260;5260;John Smith;South Lorichester;Lake Joefort;2025-01-01 04:51:31;2025-01-01 12:21:22;7,53;Wednesday;4;0;4,8;1;Stormy;Low;Driver requested offline trip;Completed
2df26494-1e7e-4080-8768-17ddbb948242;4261;5261;James White;North Heatherberg;New Courtneyfort;2025-01-01 01:54:09;2025-01-01 10:57:04;10,63;Wednesday;1;0;3,8;1;Rainy;Low;Customer no-show;Cancelled
c96b994f-1c5e-43f8-89f0-3a7462d518d6;4262;5262;Laura Thomas;North Joelborough;Schultzshire;2025-01-01 10:09:07;2025-01-01 10:09:07;90,71;Wednesday;10;1;4,3;2;Foggy;Medium;Customer no-show;Completed
03e6b0f6-c786-4d80-bb2e-3a0e4655af53;4263;5263;Jessica Martinez;Wrightfurt;New Paula;2025-01-01 03:27:47;2025-01-01 12:13:45;81,91;Wednesday;3;0;4,1;3;Clear;Low;Customer no-show;Cancelled
84c97278-544b-4eff-b364-2d4e1f98812c;4264;5264;Michael Brown;Elizabethhaven;Port Holly;2025-01-01 11:32:21;2025-01-01 11:32:21;81,17;Wednesday;11;0;3,5;0;Rainy;Medium;Driver requested offline trip;Completed
672cc592-f00f-401f-a626-dd12d447c07b;4265;5265;Daniel Anderson;Gouldchester;North Elizabeth;2025-01-01 09:44:36;2025-01-01 11:55:38;97,55;Wednesday;9;1;4,7;5;Foggy;High;Driver requested offline trip;Completed
07d31f2c-037b-40ce-8f54-889f553876f9;4266;5266;Emily Johnson;Petersshire;Lake Thomasmouth;2025-01-01 06:05:27;2025-01-01 09:50:09;69,03;Wednesday;6;0;3,6;0;Rainy;Low;Driver requested offline trip;Completed
9e011882-190c-40a7-9fa3-d7593997bfa2;4267;5267;John Smith;South Douglaston;Melissafort;2025-01-01 04:11:12;2025-01-01 11:02:34;92,43;Wednesday;4;0;4,2;0;Clear;Low;Traffic conditions;Cancelled
900ac088-1001-457d-959c-21aaf9310f99;4268;5268;Emily Johnson;Port Heather;South James;2025-01-01 02:28:36;2025-01-01 02:28:36;30,04;Wednesday;2;0;4,3;2;Foggy;Low;;Completed
9fa9291f-6d3d-49bd-bef9-dcd9c943fb7a;4269;5269;James White;West Lesliemouth;North Angela;2025-01-01 04:48:02;2025-01-01 10:45:32;59,02;Wednesday;4;0;4,4;2;Stormy;Low;Other;Cancelled
2331d208-951c-412a-b581-28fc3b35faef;4270;5270;Daniel Anderson;Amandaberg;New John;2025-01-01 01:45:55;2025-01-01 05:34:59;15,66;Wednesday;1;0;4,5;4;Rainy;Low;Traffic conditions;Completed
eee8a484-fb08-4076-88c1-563d33d82e96;4271;5271;Michael Brown;West Randall;Emilyton;2025-01-01 05:57:41;2025-01-01 11:23:38;22,36;Wednesday;5;0;3,9;0;Clear;Low;Customer no-show;Completed
f0c19852-0d83-4e78-96c3-17009e328e09;4272;5272;Daniel Anderson;New Edwardview;Coopershire;2025-01-01 11:56:12;2025-01-01 11:56:12;62,9;Wednesday;11;0;3,5;0;Stormy;Medium;Driver requested offline trip;Completed
88e5ccaf-98b3-4425-ac8e-36b83cb7e9c4;4273;5273;David Wilson;West Donald;Lake Travis;2025-01-01 08:06:40;2025-01-01 08:58:26;99,8;Wednesday;8;1;4,6;2;Clear;High;Other;Completed
d183ace4-0893-4c53-97e8-ca3218a297c0;4274;5274;Sarah Davis;Richardsonshire;Sarahtown;2025-01-01 10:33:12;2025-01-01 10:33:12;87,36;Wednesday;10;1;4,3;2;Rainy;Medium;Customer no-show;Completed
