Ride_ID,Driver_ID,Customer_ID,Pickup_Location,Dropoff_Location,Ride_Start_Time,Ride_End_Time,Cancellation_Status,Cancellation_Reason,Ride_Fare,Day_of_Week,Hour_of_Day,Peak_Hours,Driver_Rating,Past_Cancellations,Weather_Condition,Traffic_Condition,Driver_Name
82ba65f4-ce0b-418d-b505-84ff375d2500,4543,5543,West Dan,New Bryan,2025-01-01 09:41:17,2025-01-01 09:41:17,Completed,Traffic conditions,51.02,Wednesday,9,1,3.7,3,Clear,High,Sarah Davis
15dbc3d1-52b7-4e8a-ad14-aef0a80141a0,3698,4698,West Tiffany,Sanchezburgh,2025-01-01 01:25:06,2025-01-01 03:15:00,Completed,Customer no-show,95.57,Wednesday,1,0,4.0,0,Stormy,Low,Daniel Anderson
81b3b93d-4681-4f8f-9393-a439713e1bf8,6633,7633,Mariehaven,Robertchester,2025-01-01 05:14:01,2025-01-01 07:06:02,Completed,Driver requested offline trip,35.67,Wednesday,5,0,3.8,4,Stormy,Low,Sophia Harris
3fa2198f-3ffd-40ec-80dd-5d13a4324aec,4663,5663,East Caroline,Mariashire,2025-01-01 02:54:44,2025-01-01 04:24:35,Completed,Other,48.66,Wednesday,2,0,3.6,0,Stormy,Low,Emily Johnson
cda28e4f-5524-4e1b-84a0-ea69d953a8bf,1742,2742,New Melissastad,Brittanyport,2025-01-01 00:49:04,2025-01-01 07:32:58,Completed,Driver requested offline trip,39.83,Wednesday,0,0,4.0,1,Stormy,Low,Sarah Davis
38f1b2c8-d85a-446a-b39b-93c1a68ee369,3294,4294,Jeffreymouth,Anitaside,2025-01-01 00:33:57,2025-01-01 12:29:00,Completed,Traffic conditions,85.27,Wednesday,0,0,4.3,1,Rainy,Low,Emily Johnson
cf8699bf-0b88-4409-9beb-77e9cb82a25c,3453,4453,New Michaelfurt,Douglasbury,2025-01-01 10:45:30,2025-01-01 10:45:30,Completed,Traffic conditions,14.28,Wednesday,10,1,4.3,5,Clear,Medium,David Wilson
a4be81f8-5aa9-43eb-bbc2-5fa14effcbaa,4706,5706,Meganbury,Toddview,2025-01-01 05:12:25,2025-01-01 05:12:25,Completed,,68.45,Wednesday,5,0,4.8,4,Foggy,Low,Daniel Anderson
68beae5b-a0cb-480f-9c86-75c3187f3009,5898,6898,Hunterland,Lake Patricia,2025-01-01 12:54:46,2025-01-01 12:54:46,Completed,Customer no-show,56.12,Wednesday,12,0,3.9,3,Foggy,Medium,John Smith
28122f7b-721a-45c3-bb81-b9b033f8bdb4,2207,3207,Port Austin,Moorechester,2025-01-01 04:16:33,2025-01-01 04:50:16,Completed,,82.74,Wednesday,4,0,4.5,0,Rainy,Low,Emily Johnson
0d96de26-6660-40a0-875b-fda9b0df0758,1510,2510,South Victorhaven,Matthewmouth,2025-01-01 00:29:33,2025-01-01 01:39:13,Cancelled,Other,75.63,Wednesday,0,0,4.6,3,Clear,Low,Sophia Harris
007f1255-1e4f-4f9d-a942-1f312734ab82,6289,7289,Cunninghamtown,West Ronald,2025-01-01 10:55:34,2025-01-01 10:55:34,Completed,Driver requested offline trip,10.45,Wednesday,10,1,3.6,4,Clear,Medium,Sophia Harris
da47d4a8-c523-4b15-8b19-cb47d3d80d46,4704,5704,Mayhaven,Lake Joyfurt,2025-01-01 01:50:08,2025-01-01 11:54:45,Completed,Customer no-show,90.02,Wednesday,1,0,4.8,5,Stormy,Low,Sophia Harris
33777f3c-7713-41fe-bec7-bcff66f4f28a,4969,5969,North Margarettown,Pamelamouth,2025-01-01 09:33:49,2025-01-01 11:45:17,Completed,Driver requested offline trip,22.14,Wednesday,9,1,4.4,3,Clear,High,John Smith
8ab4f1b1-f4d4-422a-a056-db9f76587669,6432,7432,Port Lori,Williamsburgh,2025-01-01 03:58:35,2025-01-01 08:38:29,Completed,Traffic conditions,53.31,Wednesday,3,0,3.6,5,Foggy,Low,Sophia Harris
9db81acf-0871-43b3-9040-5d01edcde0d3,2550,3550,Port Michaelport,East Shelby,2025-01-01 02:45:27,2025-01-01 06:34:45,Completed,Customer no-show,50.25,Wednesday,2,0,4.4,3,Foggy,Low,Laura Thomas
17072a67-a6bf-4ed3-8699-e9cfde29dc6d,4030,5030,West Melanie,North Laurieland,2025-01-01 10:21:25,2025-01-01 11:52:17,Completed,Other,38.15,Wednesday,10,1,4.4,5,Rainy,Medium,Sophia Harris
9f0b7e70-67ae-4756-ad10-d0479e7eed03,5523,6523,Port Kayla,North Madison,2025-01-01 10:31:21,2025-01-01 10:31:21,Completed,Customer no-show,15.44,Wednesday,10,1,4.8,1,Stormy,Medium,Sophia Harris
87ab70e3-13ef-4d30-b4aa-98cf9bb5e0d0,3203,4203,Clarkville,Nicoletown,2025-01-01 08:44:10,2025-01-01 08:44:10,Completed,Driver requested offline trip,16.78,Wednesday,8,1,4.1,3,Stormy,High,Sarah Davis
31b6f08d-22b0-4577-9092-c8651e95035b,3567,4567,Margaretborough,Port Suzanneburgh,2025-01-01 06:46:05,2025-01-01 07:24:07,Cancelled,Traffic conditions,11.29,Wednesday,6,0,3.8,5,Stormy,Low,Sophia Harris
37bd15ce-0534-4443-9b87-31e4f5cb3fcf,4790,5790,Justinville,East Williamton,2025-01-01 06:03:58,2025-01-01 06:03:58,Completed,Customer no-show,60.11,Wednesday,6,0,5.0,4,Stormy,Low,David Wilson
bc289ca3-883e-44c1-a135-e456fe9a7a59,3045,4045,South Michaelmouth,West Brianmouth,2025-01-01 07:54:33,2025-01-01 07:54:33,Completed,Driver requested offline trip,26.41,Wednesday,7,1,4.8,0,Rainy,High,Sarah Davis
ace3de8d-17e1-482e-a8b8-c2f9141cf1c1,1768,2768,East Katrinabury,North Brittneymouth,2025-01-01 01:26:32,2025-01-01 07:36:52,Completed,Driver requested offline trip,82.47,Wednesday,1,0,4.8,4,Stormy,Low,Laura Thomas
a3d6f3ef-4395-465d-ad1e-0a69626aa681,6881,7881,New Marcus,Lindaton,2025-01-01 01:44:49,2025-01-01 06:21:47,Cancelled,Other,33.96,Wednesday,1,0,3.8,0,Rainy,Low,Laura Thomas
b052de6d-d776-493d-a004-783f11d86f9a,4700,5700,Tammyland,Port Joe,2025-01-01 05:43:09,2025-01-01 08:12:47,Cancelled,Driver requested offline trip,88.97,Wednesday,5,0,3.9,0,Rainy,Low,Emily Johnson
9ae427aa-aebd-4b8f-a866-07d561740fab,2509,3509,South Heidi,East Adamville,2025-01-01 06:04:25,2025-01-01 06:04:25,Completed,Driver requested offline trip,13.36,Wednesday,6,0,4.4,3,Foggy,Low,Laura Thomas
174e2832-6570-408b-8fe0-d99f5937887d,4135,5135,Garrisonton,New Patriciaport,2025-01-01 09:40:41,2025-01-01 09:40:41,Completed,Traffic conditions,41.57,Wednesday,9,1,3.8,4,Foggy,High,Daniel Anderson
98cb2ba0-0c53-43bf-9e5f-9f7035c56180,6834,7834,South Brent,Johnport,2025-01-01 03:12:33,2025-01-01 05:56:07,Cancelled,Driver requested offline trip,25.65,Wednesday,3,0,4.1,3,Rainy,Low,Jessica Martinez
63c30c1a-b231-40a0-afd1-3bd33845e302,1422,2422,East Audrey,South Victoriachester,2025-01-01 12:22:04,2025-01-01 12:22:04,Cancelled,,6.93,Wednesday,12,0,4.7,0,Stormy,Medium,Michael Brown
c7453294-ff1e-47b0-b07a-1bd6e0cfd14c,1124,2124,Lake Deannashire,Port Ashley,2025-01-01 02:03:56,2025-01-01 06:33:00,Cancelled,Driver requested offline trip,25.13,Wednesday,2,0,3.7,2,Rainy,Low,Sarah Davis
57c6023a-e1ea-4106-aa98-b426b14506d9,6425,7425,Smithbury,Toddside,2025-01-01 00:05:57,2025-01-01 12:12:44,Completed,Driver requested offline trip,28.49,Wednesday,0,0,4.2,1,Stormy,Low,David Wilson
e620ba11-9e2c-4e6f-bb59-6d5bae9f462b,4716,5716,South Zoe,South Max,2025-01-01 03:09:39,2025-01-01 05:22:14,Cancelled,Traffic conditions,69.37,Wednesday,3,0,4.0,5,Clear,Low,Daniel Anderson
f9bf7af5-0c99-468e-a456-54fcab1cd594,4293,5293,Justinfort,Port Erica,2025-01-01 07:56:38,2025-01-01 07:56:38,Completed,Customer no-show,93.49,Wednesday,7,1,4.1,1,Stormy,High,Michael Brown
a33759ef-b05d-475f-9294-9c90fea01c0a,1820,2820,Zacharyview,Jamiefort,2025-01-01 07:47:31,2025-01-01 07:47:31,Completed,Other,60.16,Wednesday,7,1,4.0,4,Rainy,High,James White
ec025557-4f7f-4df6-a02d-e58f750c9fe4,2404,3404,New Davidfurt,East Richard,2025-01-01 07:06:49,2025-01-01 10:55:02,Completed,Traffic conditions,51.01,Wednesday,7,1,4.6,4,Rainy,High,Sophia Harris
f522dbe4-3e3f-411e-9a41-70b739a8fc09,2383,3383,Sydneymouth,Marcusmouth,2025-01-01 00:28:43,2025-01-01 04:42:48,Completed,Driver requested offline trip,59.14,Wednesday,0,0,5.0,2,Rainy,Low,James White
dc4ad15d-4dbb-4977-805f-427d3a226bc9,3149,4149,Bobbyport,West Brianhaven,2025-01-01 12:07:34,2025-01-01 12:07:34,Completed,Traffic conditions,17.67,Wednesday,12,0,4.2,1,Rainy,Medium,Sarah Davis
a75fe602-cafb-4f3c-a3e8-de4901c5602f,6045,7045,Hillfort,Brookefurt,2025-01-01 01:38:24,2025-01-01 10:19:37,Completed,Driver requested offline trip,76.48,Wednesday,1,0,4.4,2,Foggy,Low,Sophia Harris
4f59fdd3-b3cb-429e-8419-548df3f30e45,2576,3576,Jameshaven,Smithport,2025-01-01 04:19:55,2025-01-01 10:42:30,Completed,Customer no-show,37.1,Wednesday,4,0,3.6,2,Stormy,Low,Michael Brown
8e1533c7-2911-47fc-be50-3d166bf2864e,2639,3639,Lozanoburgh,Jamesfurt,2025-01-01 08:48:52,2025-01-01 08:48:52,Cancelled,Other,86.89,Wednesday,8,1,5.0,5,Rainy,High,John Smith
cfaa51b5-aabf-4ae3-9ab8-7ce10d548f7c,2796,3796,West Andrea,Stefaniemouth,2025-01-01 12:26:27,2025-01-01 12:26:27,Completed,,59.78,Wednesday,12,0,3.6,1,Rainy,Medium,Sarah Davis
15787196-d463-4458-ae81-2fe35364ba49,4332,5332,Warrenville,Lake Tracey,2025-01-01 08:53:15,2025-01-01 10:26:41,Cancelled,Other,24.11,Wednesday,8,1,4.6,1,Clear,High,Emily Johnson
870b6d16-c7b6-4a99-bc36-4404c3ab5345,6771,7771,Coxfurt,Amberstad,2025-01-01 06:30:47,2025-01-01 10:18:52,Completed,Driver requested offline trip,82.57,Wednesday,6,0,4.4,4,Clear,Low,David Wilson
55d70dac-ee82-4fe8-9895-7b23622bcae6,6337,7337,Kimberlyview,Lake Victoria,2025-01-01 07:26:57,2025-01-01 07:26:57,Completed,Other,52.48,Wednesday,7,1,4.0,1,Foggy,High,Jessica Martinez
c36377a0-81be-480d-becb-0bcb2c9d8f1d,1400,2400,Maddenville,Richardsonview,2025-01-01 05:45:45,2025-01-01 10:48:38,Completed,Customer no-show,66.98,Wednesday,5,0,4.6,0,Clear,Low,Michael Brown
4460425d-8ef0-4d9f-9cd1-c35e1c2d8828,4152,5152,West Douglas,West William,2025-01-01 04:51:06,2025-01-01 10:29:28,Completed,Customer no-show,89.05,Wednesday,4,0,3.9,3,Stormy,Low,Michael Brown
3a522c6a-1cef-49c0-99b3-fb76e8f96a98,3311,4311,Flemingfurt,Stevensmouth,2025-01-01 12:18:42,2025-01-01 12:18:42,Completed,,5.6,Wednesday,12,0,4.3,0,Rainy,Medium,Emily Johnson
1059a259-78f5-4b68-bf60-bfdc70fb2c3d,1883,2883,Abigailville,Dwaynehaven,2025-01-01 01:47:45,2025-01-01 13:01:42,Completed,Customer no-show,11.69,Wednesday,1,0,3.5,0,Foggy,Low,Daniel Anderson
95c0b8e3-a36f-4d8a-a6c4-4c3ec9d59fdc,4566,5566,North Richard,Hendersonburgh,2025-01-01 03:06:56,2025-01-01 06:24:10,Completed,Customer no-show,84.18,Wednesday,3,0,4.6,2,Rainy,Low,James White
47e63902-7a68-4bf9-88e6-d67dac96de1b,6965,7965,East Diana,New Scott,2025-01-01 11:45:54,2025-01-01 11:45:54,Cancelled,Driver requested offline trip,76.14,Wednesday,11,0,4.2,0,Stormy,Medium,Sophia Harris
e8cc2353-b9f5-4494-9a14-c32c02cba5ec,2180,3180,Terristad,Grayview,2025-01-01 07:16:29,2025-01-01 07:50:02,Cancelled,Driver requested offline trip,83.88,Wednesday,7,1,4.3,0,Foggy,High,John Smith
e81c93b0-3818-41bb-a5c2-19158f8c18a5,2353,3353,Lake Desireefurt,Sullivanfurt,2025-01-01 05:16:58,2025-01-01 10:33:16,Completed,Customer no-show,31.29,Wednesday,5,0,4.2,0,Clear,Low,Emily Johnson
54088653-fa51-4f49-9cc0-f050062988a0,4883,5883,Richardport,Daviston,2025-01-01 01:16:18,2025-01-01 13:06:23,Cancelled,,45.64,Wednesday,1,0,4.9,0,Stormy,Low,James White
f8bde825-b680-4be0-a49a-29f35e68abb2,6456,7456,East Stacychester,Williamview,2025-01-01 04:25:14,2025-01-01 08:54:19,Completed,Customer no-show,49.66,Wednesday,4,0,3.8,1,Stormy,Low,Sophia Harris
de2ef6d4-0e4d-43d7-81bd-27d57cb135d0,3131,4131,Kentville,Lydiaton,2025-01-01 01:22:05,2025-01-01 02:39:35,Cancelled,Driver requested offline trip,86.04,Wednesday,1,0,3.7,4,Clear,Low,Emily Johnson
332cc877-6e9b-4fb6-8e37-1ff58c0e51e4,1983,2983,South Ryanberg,South Brianmouth,2025-01-01 03:54:39,2025-01-01 13:01:29,Cancelled,Other,98.52,Wednesday,3,0,3.7,3,Foggy,Low,James White
8e997d34-b826-4dc6-ae4f-b3a92a5f1380,1457,2457,Davidside,Vincentton,2025-01-01 12:24:25,2025-01-01 12:24:25,Completed,,23.42,Wednesday,12,0,3.5,3,Rainy,Medium,Laura Thomas
1ae1760c-1b18-4c7f-8cb7-57451adff078,2487,3487,West Bradleyside,New Sherri,2025-01-01 01:39:13,2025-01-01 10:58:42,Completed,Traffic conditions,35.05,Wednesday,1,0,4.1,5,Clear,Low,Jessica Martinez
663795f3-5e2c-45a1-aa72-36f80fe9bfac,2080,3080,Ortegaburgh,Port Debbie,2025-01-01 08:21:08,2025-01-01 08:21:08,Completed,,74.03,Wednesday,8,1,4.9,1,Stormy,High,Emily Johnson
a24c0b9f-9e88-485a-8c9e-a10cfb107b8e,2951,3951,New Phillipchester,Rileystad,2025-01-01 05:40:02,2025-01-01 05:40:02,Cancelled,Driver requested offline trip,18.39,Wednesday,5,0,3.6,3,Clear,Low,Daniel Anderson
5128bd1a-ac92-450f-8a08-17adcc361178,6159,7159,Lake Caitlyn,East Kimberlymouth,2025-01-01 06:13:29,2025-01-01 09:24:33,Completed,Driver requested offline trip,66.71,Wednesday,6,0,4.2,1,Stormy,Low,Sophia Harris
5edee017-ded5-47f5-8e46-9fa1c3cc9405,1690,2690,Carlsonport,South Kathleenview,2025-01-01 08:59:49,2025-01-01 08:59:49,Completed,Other,52.27,Wednesday,8,1,3.8,2,Stormy,High,Sarah Davis
88b11414-1eae-4215-9ec0-bd436465f511,3430,4430,Lake William,Millerstad,2025-01-01 01:36:17,2025-01-01 09:42:02,Completed,Other,21.98,Wednesday,1,0,4.8,4,Foggy,Low,John Smith
ae0de26b-8051-49a7-b52b-7a4cf0b1ba93,1642,2642,Monicafurt,North Eric,2025-01-01 02:04:50,2025-01-01 07:26:18,Cancelled,Driver requested offline trip,7.52,Wednesday,2,0,4.0,5,Rainy,Low,Emily Johnson
5a4c927c-dbcb-43df-bdc0-4ca7b2970615,3393,4393,Reedtown,Romanstad,2025-01-01 11:19:26,2025-01-01 11:19:26,Completed,Driver requested offline trip,11.43,Wednesday,11,0,4.1,1,Clear,Medium,Daniel Anderson
dfa6fb9d-63d1-4d2a-8d66-d9ae2f1a86bd,3826,4826,New Andrewville,Port Kimberlyfort,2025-01-01 11:03:43,2025-01-01 11:03:43,Completed,,49.89,Wednesday,11,0,4.8,5,Stormy,Medium,Sophia Harris
24519c94-1358-427e-aa64-938c004d9ce4,2954,3954,South Dennis,West Biancachester,2025-01-01 01:24:00,2025-01-01 01:45:21,Completed,,57.41,Wednesday,1,0,4.6,1,Stormy,Low,Sarah Davis
055d81e3-b5e3-43d4-bd99-c255e86856b7,4539,5539,Petersonburgh,New Nicholasfurt,2025-01-01 00:34:35,2025-01-01 05:33:37,Cancelled,Traffic conditions,53.14,Wednesday,0,0,4.5,3,Stormy,Low,Daniel Anderson
7fb27626-9e6a-44e8-a3c1-85fa8533c435,4890,5890,Samanthamouth,North Melissa,2025-01-01 08:42:46,2025-01-01 08:42:46,Completed,Customer no-show,79.23,Wednesday,8,1,4.1,1,Stormy,High,David Wilson
28208725-4a24-4ebb-a756-d031ae6ce32b,4059,5059,Lake Kathryn,New Edward,2025-01-01 07:29:25,2025-01-01 11:55:27,Cancelled,,26.16,Wednesday,7,1,3.6,3,Stormy,High,Daniel Anderson
f7860d5b-5644-4b5e-bb55-45af1b96c37c,4916,5916,Port Ryanmouth,Johnathanmouth,2025-01-01 02:03:52,2025-01-01 02:03:52,Cancelled,,39.4,Wednesday,2,0,4.1,4,Rainy,Low,Michael Brown
12c06bec-048b-4e13-8021-b97a926c1343,5801,6801,Olsonbury,New Justin,2025-01-01 10:05:43,2025-01-01 10:05:43,Completed,,75.27,Wednesday,10,1,3.7,2,Rainy,Medium,Michael Brown
ce9befbf-0699-44b9-b0c3-c788a2422034,3711,4711,Mooreburgh,Macdonaldland,2025-01-01 07:45:46,2025-01-01 11:42:07,Completed,,55.99,Wednesday,7,1,4.7,5,Stormy,High,Sarah Davis
37284140-819e-46c4-b9d9-3592f627316c,2084,3084,Lake Josephland,Mayburgh,2025-01-01 00:02:59,2025-01-01 10:51:52,Cancelled,Driver requested offline trip,24.33,Wednesday,0,0,4.8,1,Stormy,Low,Sophia Harris
fd0fd1be-d8c4-4454-b4b3-f029019c3d5d,5449,6449,Blakeborough,Port Matthew,2025-01-01 13:01:45,2025-01-01 13:01:45,Completed,Other,66.91,Wednesday,13,0,4.0,3,Stormy,Medium,Sarah Davis
b3ef7968-08ba-44ab-861f-2584e215be25,6715,7715,Baldwinside,Port John,2025-01-01 11:22:07,2025-01-01 11:22:07,Cancelled,,91.35,Wednesday,11,0,4.5,3,Clear,Medium,David Wilson
52c39c1d-c4b6-4b62-b016-65e20033caba,5119,6119,Josephfort,South Aprilshire,2025-01-01 05:33:27,2025-01-01 05:33:27,Completed,Driver requested offline trip,65.76,Wednesday,5,0,3.7,2,Stormy,Low,James White
da5791d3-32a8-444a-a6a3-3772e45d2bcc,2885,3885,Kellyville,West Amberview,2025-01-01 11:11:02,2025-01-01 11:11:02,Completed,Driver requested offline trip,68.68,Wednesday,11,0,3.7,0,Clear,Medium,John Smith
8d9704d8-c7c8-4f46-ad7f-46f74a27366b,5511,6511,New Tina,Lake Oscar,2025-01-01 10:59:55,2025-01-01 10:59:55,Cancelled,Driver requested offline trip,95.64,Wednesday,10,1,3.8,2,Foggy,Medium,David Wilson
4b3c1574-56ec-4059-aa34-eef2706d9d90,1390,2390,North Jacobberg,Martinezshire,2025-01-01 07:01:39,2025-01-01 09:24:16,Completed,Traffic conditions,56.36,Wednesday,7,1,4.7,3,Rainy,High,Laura Thomas
33711446-55e1-47c7-b786-41c36e3c28bb,3495,4495,Jessicabury,Lake Kevinfurt,2025-01-01 04:27:57,2025-01-01 10:59:29,Completed,Driver requested offline trip,47.42,Wednesday,4,0,4.3,0,Stormy,Low,Jessica Martinez
c6ba52bf-2d84-4ad0-9e1e-0347b255680f,2852,3852,Owenbury,Gillespieland,2025-01-01 10:04:53,2025-01-01 10:04:53,Completed,,94.79,Wednesday,10,1,4.7,0,Clear,Medium,Laura Thomas
b40ca882-9fd1-4257-8ec3-9438ac09797a,4037,5037,New Rachel,North Michelle,2025-01-01 03:51:21,2025-01-01 10:30:05,Completed,Customer no-show,39.29,Wednesday,3,0,4.1,2,Stormy,Low,John Smith
b9d3a6e7-b0b3-4abc-bfc6-58631d258ed7,6796,7796,Rodneyside,Port Richardmouth,2025-01-01 12:56:09,2025-01-01 12:56:09,Completed,Customer no-show,88.41,Wednesday,12,0,4.7,4,Stormy,Medium,Jessica Martinez
60405736-e3e5-42a8-80f6-d53e88829246,4604,5604,Schaeferhaven,Ryanstad,2025-01-01 06:13:39,2025-01-01 10:18:32,Completed,Driver requested offline trip,26.54,Wednesday,6,0,3.9,4,Stormy,Low,James White
a235781c-37dd-434c-be9e-4b30578126bb,1846,2846,South Juliafort,New Troyburgh,2025-01-01 11:21:16,2025-01-01 11:37:42,Completed,Traffic conditions,94.59,Wednesday,11,0,4.1,5,Rainy,Medium,Sophia Harris
9f7007ed-1b6d-4cab-ad95-840f48a0b9d3,1543,2543,Andrewmouth,Rachelside,2025-01-01 03:21:35,2025-01-01 10:11:49,Completed,Customer no-show,45.67,Wednesday,3,0,3.8,4,Foggy,Low,James White
97cf0d17-9824-45d6-90a8-af6448bf17ea,4725,5725,West Stacy,New Carolyn,2025-01-01 09:26:17,2025-01-01 09:50:25,Completed,,69.08,Wednesday,9,1,4.1,5,Clear,High,Michael Brown
9d6b21ab-8b91-4d59-ad34-ea027ac1427e,1092,2092,Cainstad,Lake Jacobfurt,2025-01-01 06:53:23,2025-01-01 06:53:23,Cancelled,Traffic conditions,46.94,Wednesday,6,0,4.6,2,Foggy,Low,Jessica Martinez
a0da4336-3bb9-4f05-b9c4-e3032978b870,4680,5680,Jillianville,East Codyfurt,2025-01-01 10:46:46,2025-01-01 10:46:46,Completed,Driver requested offline trip,71.62,Wednesday,10,1,4.1,5,Rainy,Medium,Emily Johnson
9008eb16-496a-4d2e-a905-61991cf55e4c,6642,7642,New Nancymouth,Douglaschester,2025-01-01 11:21:41,2025-01-01 11:21:41,Completed,Customer no-show,15.82,Wednesday,11,0,4.7,2,Stormy,Medium,Sophia Harris
9c5d8abb-491d-4dd8-bf80-add45a63c0fa,4905,5905,Colemanside,Gonzalesbury,2025-01-01 00:33:04,2025-01-01 01:09:38,Completed,Customer no-show,23.35,Wednesday,0,0,4.8,1,Rainy,Low,David Wilson
f2846c07-196b-4d1b-8d75-9a3805244c5f,2980,3980,Murphyhaven,Wandatown,2025-01-01 00:00:43,2025-01-01 12:13:41,Completed,,89.13,Wednesday,0,0,4.8,3,Foggy,Low,Sophia Harris
b48a9f77-5815-41ae-904a-e2dbcb84409d,4245,5245,West Isaiahfurt,West Nicholas,2025-01-01 10:34:18,2025-01-01 10:34:18,Cancelled,Driver requested offline trip,57.8,Wednesday,10,1,4.6,1,Stormy,Medium,Sarah Davis
ca6d1539-69ca-4fa9-8da9-821dbd95606d,4979,5979,Melissachester,Lake Nicole,2025-01-01 10:48:00,2025-01-01 10:48:00,Completed,Customer no-show,80.7,Wednesday,10,1,3.6,1,Stormy,Medium,Sophia Harris
62660d54-efb2-412a-bcc8-5539f4346070,4151,5151,Lake Danielle,Lake Eric,2025-01-01 03:52:34,2025-01-01 05:23:36,Completed,Driver requested offline trip,11.86,Wednesday,3,0,4.4,3,Clear,Low,Michael Brown
03ab2efd-3c93-4f46-bc7e-e6661fefee3d,5901,6901,East Linda,Sethburgh,2025-01-01 03:29:34,2025-01-01 03:29:34,Completed,Driver requested offline trip,11.03,Wednesday,3,0,3.5,5,Stormy,Low,Jessica Martinez
788a344e-8df8-4422-8864-954b147b35e4,5105,6105,Millerchester,Kathrynport,2025-01-01 01:51:22,2025-01-01 01:51:22,Completed,,29.48,Wednesday,1,0,3.9,2,Clear,Low,John Smith
8bf09c1e-17f9-4a34-a6ae-29163239ebb1,5623,6623,West Meghanview,North Kayla,2025-01-01 02:40:45,2025-01-01 04:31:11,Completed,Driver requested offline trip,94.28,Wednesday,2,0,3.7,5,Clear,Low,Laura Thomas
aa891157-c4c3-4ff7-9860-a607bafac4d4,3965,4965,East Rachel,Morrowshire,2025-01-01 10:12:53,2025-01-01 10:12:53,Completed,Traffic conditions,51.88,Wednesday,10,1,4.8,2,Clear,Medium,Jessica Martinez
3b5bb244-9496-4811-be41-119bdd4557e1,4464,5464,Lake Paulachester,Woodshaven,2025-01-01 01:30:56,2025-01-01 11:56:52,Completed,Driver requested offline trip,75.86,Wednesday,1,0,4.4,2,Stormy,Low,Laura Thomas
143538b5-9321-471c-b07a-b6b87daa8154,3530,4530,New Megan,North Davidbury,2025-01-01 12:49:10,2025-01-01 12:49:10,Completed,,96.89,Wednesday,12,0,5.0,3,Rainy,Medium,Laura Thomas
2a2733c0-068e-4217-9d8e-d09a06a6b3c7,5109,6109,Jeffreyfurt,New Michaelchester,2025-01-01 02:50:25,2025-01-01 04:10:15,Completed,Traffic conditions,90.94,Wednesday,2,0,4.8,4,Foggy,Low,John Smith
1ad41a72-a34e-4fe2-a068-1f63116886ce,2677,3677,Paulchester,Hardyville,2025-01-01 08:58:26,2025-01-01 10:36:26,Completed,Driver requested offline trip,25.84,Wednesday,8,1,3.6,1,Rainy,High,Daniel Anderson
b9ec3e7b-8820-415a-ab30-4f0002d0445b,2049,3049,South Joeltown,Kaylaville,2025-01-01 09:42:28,2025-01-01 09:42:28,Completed,Driver requested offline trip,26.19,Wednesday,9,1,4.8,2,Clear,High,Sophia Harris
ed47a20f-e403-4050-b0f9-d165ce3dd44a,3950,4950,West Carmentown,North Gregoryfort,2025-01-01 12:55:06,2025-01-01 13:09:11,Completed,Traffic conditions,71.13,Wednesday,12,0,4.9,1,Stormy,Medium,Jessica Martinez
ffbf2dbe-d8bf-4622-9331-b411e042404e,2961,3961,Wilsonport,South Matthewfurt,2025-01-01 01:13:12,2025-01-01 02:09:18,Completed,,10.74,Wednesday,1,0,3.7,1,Foggy,Low,Sophia Harris
173ae037-0723-4f4a-a404-64c2925ed147,3531,4531,Natalieland,North Michael,2025-01-01 07:15:39,2025-01-01 07:15:39,Cancelled,Driver requested offline trip,75.97,Wednesday,7,1,4.5,5,Clear,High,Sarah Davis
56c14d5f-5908-4c32-8472-11449cd7c2fe,5413,6413,Port Elizabethstad,North Donnamouth,2025-01-01 11:38:22,2025-01-01 11:38:22,Cancelled,Customer no-show,9.85,Wednesday,11,0,4.5,1,Clear,Medium,Laura Thomas
cb319334-e3a5-4875-b70d-2654dd48363a,5904,6904,South Brookechester,Lake Joseph,2025-01-01 06:05:02,2025-01-01 06:05:02,Completed,Driver requested offline trip,35.42,Wednesday,6,0,4.0,0,Clear,Low,Michael Brown
24b091b5-0f2c-41c4-88b7-06a99659b856,4940,5940,Vazqueztown,Woodsport,2025-01-01 08:25:51,2025-01-01 11:39:41,Completed,Driver requested offline trip,43.78,Wednesday,8,1,4.1,4,Foggy,High,Emily Johnson
072e5a1c-1842-4d82-934e-6fb087478866,1238,2238,East Ashleyshire,Manningland,2025-01-01 12:14:04,2025-01-01 12:14:04,Completed,,17.94,Wednesday,12,0,3.5,3,Stormy,Medium,James White
f22b9587-87c6-4ca6-a6aa-7055f19ad0cf,5150,6150,Kristinaton,New Jordanbury,2025-01-01 00:33:46,2025-01-01 02:45:34,Completed,Customer no-show,62.42,Wednesday,0,0,4.7,0,Foggy,Low,Michael Brown
a117c6e7-f588-44a4-b1aa-00162a34b63c,5858,6858,Knightmouth,Jameston,2025-01-01 01:02:03,2025-01-01 01:29:56,Cancelled,,8.99,Wednesday,1,0,4.9,5,Stormy,Low,Daniel Anderson
b6aa2ea9-c6cf-48e8-9ccf-b989e96b7d9c,2134,3134,West Brian,Allenmouth,2025-01-01 01:45:27,2025-01-01 05:54:17,Completed,Driver requested offline trip,50.52,Wednesday,1,0,3.8,1,Rainy,Low,Sophia Harris
